company_name,slug,phone,address,city,state,zip,website,has_website,website_category,google_maps_url,business_status,source,discovery_city,discovery_query,license_number,license_status,license_expiration,county,contact_name,crossref_confidence,tsbpe_verified,phone_match,address_match,crossref_notes
Reliant Plumbing - Austin,reliant-plumbing-austin-austin,(512) 675-4220,"12111 Menchaca Rd, Austin, TX 78748",Austin,TX,78748,https://reliantplumbing.com/plumbing-projects-austin/?utm_source=google&utm_medium=website&utm_campaign=sagbp&utm_id=southaustin-GBP,True,dedicated_website,https://maps.google.com/?cid=15707742978809472373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Austin Plumbing,austin-plumbing-austin,(512) 900-4663,"5115 N Lamar Blvd Ste 100, Austin, TX 78751",Austin,TX,78751,https://austinplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=7225107023477557984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Clarke Kent Plumbing,clarke-kent-plumbing-austin,(512) 477-2200,"1408 W Ben White Blvd, Austin, TX 78704",Austin,TX,78704,https://www.clarkekentplumbing.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website,True,dedicated_website,https://maps.google.com/?cid=3821808837170333729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Beyond Wow Plumbing & Drains,beyond-wow-plumbing-drains-austin,(512) 601-6173,"3432 Greystone Dr, Austin, TX 78731",Austin,TX,78731,https://beyondwow.com/?utm_campaign=gmb&utm_medium=gbp-austin&utm_source=google,True,dedicated_website,https://maps.google.com/?cid=10147447246463438810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
"Stan's Heating, Air, Plumbing & Electrical",stan-s-heating-air-plumbing-electrical-austin,(512) 200-7614,"6016 Dillard Cir, Austin, TX 78752",Austin,TX,78752,https://www.stansac.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,True,dedicated_website,https://maps.google.com/?cid=2844452492772091207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Austin's Greatest Plumbing,austin-s-greatest-plumbing-austin,(512) 377-9919,"2210 Melissa Oaks Ln, Austin, TX 78744",Austin,TX,78744,https://austinsgreatestplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=9517527639956028939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Rooter-Man Plumbing Austin TX,rooter-man-plumbing-austin-tx-austin,(512) 720-7092,"15503 Patrica St, Austin, TX 78728",Austin,TX,78728,https://www.rootermanofaustin.com/,True,dedicated_website,https://maps.google.com/?cid=2547096794442844494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Plumbing Outfitters,plumbing-outfitters-austin,(512) 309-5406,"9415 Burnet Rd Ste 110, Austin, TX 78758",Austin,TX,78758,https://plumbingoutfitters.com/austin/?utm_source=google&utm_medium=organic&utm_campaign=local+listings,True,dedicated_website,https://maps.google.com/?cid=17203130384750838411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Fox Service Company,fox-service-company-austin,(512) 488-1120,"1506 Ferguson Ln Ste #102, Austin, TX 78754",Austin,TX,78754,https://www.foxservice.com/,True,dedicated_website,https://maps.google.com/?cid=12338769640120361669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
ABC Home & Commercial - Plumbing Services Department,abc-home-commercial-plumbing-services-department-austin,(512) 220-7667,"9475 US-290, Austin, TX 78724",Austin,TX,78724,https://www.abchomeandcommercial.com/austin/plumbing?utm_source=gmb&utm_medium=organic&utm_campaign=aus-plumber,True,dedicated_website,https://maps.google.com/?cid=2327806399349470106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
AAA AUGER Plumbing Services,aaa-auger-plumbing-services-austin,(512) 928-0467,"8234 Ferguson Cutoff, Austin, TX 78724",Austin,TX,78724,https://www.aaa-auger.com/austin/,False,website_url_not_reachable,https://maps.google.com/?cid=17693970885655317554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Plumbing Outfitters,plumbing-outfitters-west-lake-hills,(737) 358-9074,"1250 S Capital of Texas Hwy #400, West Lake Hills, TX 78746",West Lake Hills,TX,78746,https://plumbingoutfitters.com/west-lake-hills/?utm_source=google&utm_medium=gbp,True,dedicated_website,https://maps.google.com/?cid=8103179533514646459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
"Abacus Plumbing, Air Conditioning & Electrical",abacus-plumbing-air-conditioning-electrical-austin,(512) 309-1487,"708 S Lamar Blvd G, Austin, TX 78704",Austin,TX,78704,https://www.abacusplumbing.com/austin/?utm_campaign=gmb_ab-atx_home_everyone_gmb-austin-lamar&utm_medium=gmb&utm_source=google,True,dedicated_website,https://maps.google.com/?cid=16423151805403270415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
Fast Plumbing LLC,fast-plumbing-llc-austin,(512) 928-0378,"6200 N Farm to Market Rd 973, Austin, TX 78724",Austin,TX,78724,https://www.fastplumbing.com/?utm_source=GMB&utm_medium=organic&utm_campaign=austin,True,dedicated_website,https://maps.google.com/?cid=7275571172619111987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Austin,plumber in Austin Texas,,,,,,,False,,,
"Mother Modern Plumbing, Sewer & Drain",mother-modern-plumbing-sewer-drain-fort-worth,(817) 380-9662,"8350 Muirwood Trail, Fort Worth, TX 76137",Fort Worth,TX,76137,https://www.callmother.com/locations/fort-worth,True,dedicated_website,https://maps.google.com/?cid=10675148659435993935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Plumb Shield Plumbing - Fort Worth,plumb-shield-plumbing-fort-worth-fort-worth,(817) 773-7966,"1751 River Run Suite 200, Fort Worth, TX 76107",Fort Worth,TX,76107,https://www.plumbshieldplumbingllc.com/,True,dedicated_website,https://maps.google.com/?cid=12956496164129070246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
"Team Enoch: Electric, Plumbing, Air, Roofing",team-enoch-electric-plumbing-air-roofing-fort-worth,(817) 783-4343,"4500 McCart Ave, Fort Worth, TX 76115",Fort Worth,TX,76115,https://teamenoch.com/plumber-fort-worth-tx/,True,dedicated_website,https://maps.google.com/?cid=8573348523863687793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Rockwater Plumbing of Fort Worth,rockwater-plumbing-of-fort-worth-fort-worth,(817) 646-0254,"5049 Edwards Ranch Rd, Fort Worth, TX 76109",Fort Worth,TX,76109,https://rockwater.plumbing/,True,dedicated_website,https://maps.google.com/?cid=12938645778800247064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Westside Plumbing,westside-plumbing-fort-worth,(817) 560-4144,"8851 West Fwy Ste 113-114, Fort Worth, TX 76116",Fort Worth,TX,76116,https://www.westfortworthplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,True,dedicated_website,https://maps.google.com/?cid=4322263550709400295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Service Squad Plumbing,service-squad-plumbing-fort-worth,(817) 435-2577,"3932 Benbrook Blvd, Fort Worth, TX 76116",Fort Worth,TX,76116,https://servicesquad.com/locations/fort-worth-tx-plumbing/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=dfw,True,dedicated_website,https://maps.google.com/?cid=4448411734599799878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
"S.W.A.T Plumbing - Fort Worth, TX",s-w-a-t-plumbing-fort-worth-tx-fort-worth,(817) 244-4370,"9905 Camp Bowie W Blvd, Fort Worth, TX 76116",Fort Worth,TX,76116,https://www.swatplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=fort_worth_gbp,True,dedicated_website,https://maps.google.com/?cid=1064368462492742697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Larry Stinson Plumbing & Water Heater Repair,larry-stinson-plumbing-water-heater-repair-fort-worth,(817) 508-2631,"2406 Gravel Dr, Fort Worth, TX 76118",Fort Worth,TX,76118,https://larrystinsonplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_fort_worth,True,dedicated_website,https://maps.google.com/?cid=4184469693004245079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
ClearWater Plumbers,clearwater-plumbers-fort-worth,(817) 904-3381,"6954 Boat Club Rd, Fort Worth, TX 76179",Fort Worth,TX,76179,https://www.clearwaterplumber.com/?utm_source=GBP&utm_medium=organic,True,dedicated_website,https://maps.google.com/?cid=6897264130955932203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Master Repair Plumbing,master-repair-plumbing-fort-worth,(817) 338-0000,"601 Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,https://www.masterrepairplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=3008779013612446724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
ABC Plumbing,abc-plumbing-watauga,(817) 427-3222,"5616 Main St, Watauga, TX 76148",Watauga,TX,76148,https://www.abcplumbingtx.com/,True,dedicated_website,https://maps.google.com/?cid=4246277294511954421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Royal Flush Plumbing,royal-flush-plumbing-fort-worth,(817) 222-9777,"2566 Gravel Dr, Fort Worth, TX 76118",Fort Worth,TX,76118,http://royalflushplumbers.net/,True,dedicated_website,https://maps.google.com/?cid=2168039544180575737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Joyner Plumbing,joyner-plumbing-fort-worth,(817) 923-7150,"4604 Granbury Rd, Fort Worth, TX 76133",Fort Worth,TX,76133,http://www.joynerplumbing.net/,True,dedicated_website,https://maps.google.com/?cid=7024643979869109789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Hukill's Inc.,hukill-s-inc-fort-worth,(817) 672-7555,"3310 Lackland Rd, Fort Worth, TX 76116",Fort Worth,TX,76116,https://www.hukillsftw.com/,True,dedicated_website,https://maps.google.com/?cid=16270203079788125640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Trusty Plumber Fort Worth,trusty-plumber-fort-worth-fort-worth,(817) 587-2852,"405 S Main St, Fort Worth, TX 76104",Fort Worth,TX,76104,http://trustyplumberfortworth.com/,True,dedicated_website,https://maps.google.com/?cid=15233809543900015636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Leak Geeks Plumbing,leak-geeks-plumbing-fort-worth,(817) 431-8929,"4708 Keller Hicks Rd, Fort Worth, TX 76244",Fort Worth,TX,76244,https://www.leakgeeks.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=fort-worth,True,dedicated_website,https://maps.google.com/?cid=8857002232703653531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Fort Worth,plumber in Fort Worth Texas,,,,,,,False,,,
Liberty plumbing,liberty-plumbing-el-paso,(915) 549-4999,"10786 Aaron St, El Paso, TX 79924",El Paso,TX,79924,http://libertyplumbing915.com/,True,dedicated_website,https://maps.google.com/?cid=14880131169514883815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Reliable Plumbing,reliable-plumbing-el-paso,(915) 588-2561,"5423 Dailey Ave, El Paso, TX 79905",El Paso,TX,79905,http://reliableplumbingelpaso.com/,False,website_url_not_reachable,https://maps.google.com/?cid=7542917005709673545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
"Plumbers Drain Cleaning, Inc.",plumbers-drain-cleaning-inc-el-paso,(915) 274-9850,"13441 Ayla Rd, El Paso, TX 79938",El Paso,TX,79938,https://www.plumbers915.com/,True,dedicated_website,https://maps.google.com/?cid=14040717981610584491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Plumbing Guys of El Paso,plumbing-guys-of-el-paso-el-paso,(915) 400-7300,"1824 Shreya St, El Paso, TX 79928",El Paso,TX,79928,http://plumbingguyselpaso.com/,True,dedicated_website,https://maps.google.com/?cid=5421571093178166502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Amador and sons plumbing,amador-and-sons-plumbing-el-paso,(915) 487-0397,"4602 Durazno Ave, El Paso, TX 79905",El Paso,TX,79905,,False,no_website,https://maps.google.com/?cid=3802337831645110702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
New Age Plumbing LLC,new-age-plumbing-llc-el-paso,(915) 822-1865,"4006 Mountain Ave, El Paso, TX 79930",El Paso,TX,79930,https://www.newageplumbingep.com/,True,dedicated_website,https://maps.google.com/?cid=441597911525415543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Sun City Plumbers,sun-city-plumbers-el-paso,(915) 333-6356,"7239 Dale Rd, El Paso, TX 79915",El Paso,TX,79915,http://plumbersinelpaso.com/,True,dedicated_website,https://maps.google.com/?cid=3174680991236387351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Theodore & Sons Plumbing,theodore-sons-plumbing-el-paso,(915) 265-0914,"1701 N Mesa St #7700, El Paso, TX 79902",El Paso,TX,79902,,False,no_website,https://maps.google.com/?cid=12841821283138090862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
"INNOVATIVE TRADES, LLC PLUMBING & ELECTRICAL",innovative-trades-llc-plumbing-electrical-el-paso,(915) 455-6900,"8555 Yermoland Dr Ste B, El Paso, TX 79907",El Paso,TX,79907,https://www.wecanfixitforyou.com/,True,dedicated_website,https://maps.google.com/?cid=3210352020507276157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
El Paso Plumbing,el-paso-plumbing-el-paso,(915) 691-8291,"3114 Hamilton Ave, El Paso, TX 79930",El Paso,TX,79930,,False,no_website,https://maps.google.com/?cid=3369892619566519041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Richy Rooter Plumbing LLC,richy-rooter-plumbing-llc-el-paso,(915) 873-7000,"13141 Mystic Path, El Paso, TX 79938",El Paso,TX,79938,http://richyrooterllc.com/,True,dedicated_website,https://maps.google.com/?cid=3353541995628016368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Dunn Plumbing,dunn-plumbing-el-paso,(915) 751-2966,"4904 Titanic Ave, El Paso, TX 79904",El Paso,TX,79904,http://www.dunnplumbing1.com/,True,dedicated_website,https://maps.google.com/?cid=10898811855003443491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Luke & Sons Plumbers LLC,luke-sons-plumbers-llc-el-paso,(915) 265-4928,"8721 Yermoland Dr #6320, El Paso, TX 79907",El Paso,TX,79907,,False,no_website,https://maps.google.com/?cid=874168488522932856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Plumbing Doctor,plumbing-doctor-el-paso,(915) 751-0090,"4019 Van Buren Ave, El Paso, TX 79930",El Paso,TX,79930,https://www.plumbingdoctorelptx.com/,True,dedicated_website,https://maps.google.com/?cid=14458142264532743114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
AME Plumbing and Drains LLC,ame-plumbing-and-drains-llc-el-paso,(915) 910-0700,"13011 Aberdare Dr, El Paso, TX 79928",El Paso,TX,79928,http://ameplumbingdrains.com/?utm_source=gmb&utm_medium=organic&utm_campaign=elpaso,True,dedicated_website,https://maps.google.com/?cid=3955636674439630926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Emergency Commercial Plumbing Co,emergency-commercial-plumbing-co-el-paso,(915) 995-6909,"1111 Barranca Dr #9390, El Paso, TX 79935",El Paso,TX,79935,,False,no_website,https://maps.google.com/?cid=15236277684646806071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,El Paso,plumber in El Paso Texas,,,,,,,False,,,
Made's Plumbing,made-s-plumbing-arlington,(817) 962-2257,"1040 W Sublett Rd Ste 140, Arlington, TX 76001",Arlington,TX,76001,https://madesplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=3170717200788940402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
"Ernie's Plumbing Service, Inc.",ernie-s-plumbing-service-inc-arlington,(888) 802-0005,"1809 W Pioneer Pkwy, Arlington, TX 76013",Arlington,TX,76013,https://www.erniesplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=5636886241090267852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
"Baker Brothers Plumbing, Air & Electric",baker-brothers-plumbing-air-electric-arlington,(817) 595-0116,"7315 Commercial Blvd E, Arlington, TX 76001",Arlington,TX,76001,https://bakerbrothersplumbing.com/arlington-tx/?utm_campaign=gmb_bk-arl_home_all_arlington&utm_medium=gmb&utm_source=google,True,dedicated_website,https://maps.google.com/?cid=366998811502649473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
J Rowe Plumbing,j-rowe-plumbing-arlington,(817) 572-9400,"3600 W Pioneer Pkwy STE 12, Arlington, TX 76013",Arlington,TX,76013,https://www.jrplmbg.com/,True,dedicated_website,https://maps.google.com/?cid=1609959091396053998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
All Masters Plumbing,all-masters-plumbing-arlington,(214) 753-8987,"7501 U.S. 287 Frontage Rd, Arlington, TX 76001",Arlington,TX,76001,https://allmastersplumbing.com/service-area/arlington/?utm_source=google&utm_medium=organic&utm_campaign=AMP_GMB_Arlington,True,dedicated_website,https://maps.google.com/?cid=17207584810698801712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
Don the Plumber LLC,don-the-plumber-llc-arlington,(817) 557-7714,"901 W Harris Rd Ste 165, Arlington, TX 76001",Arlington,TX,76001,http://www.dontheplumber.com/,True,dedicated_website,https://maps.google.com/?cid=11457569923957890087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Arlington,plumber in Arlington Texas,,,,,,,False,,,
