name,slug,industry,trade,region,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,web_search_website,web_search_confidence
Ace Plumbers Escondido,ace-plumbers-escondido-escondido,home_services,plumber,socal,"810 W Washington Ave, Escondido, CA 92025",Escondido,(760) 227-2190,https://aceplumbersescondido.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://aceplumbersescondido.com/. Google lists website: https://aceplumbersescondido.com/,https://maps.google.com/?cid=12360909614536695806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://aceplumbersescondido.com/,(760) 227-2190,"810 W Washington Ave, Escondido, CA 92025",https://aceplumbersescondido.com/,high
Advantage Plumbing & Rooter Inc,advantage-plumbing-rooter-inc-montrose,home_services,plumber,socal,"2361 Barton Ln, Montrose, CA 91020",Montrose,(626) 956-3708,https://advantageplumbingrooter.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://advantageplumbingrooter.com/. Google lists website: https://advantageplumbingrooter.com/,https://maps.google.com/?cid=9595016626048494955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://advantageplumbingrooter.com/,(626) 956-3708,"2361 Barton Ln, Montrose, CA 91020",https://advantageplumbingrooter.com/,high
"Affordable Drain and Pipeline Services, LLC",affordable-drain-and-pipeline-services-llc-poway,home_services,plumber,socal,"12530 Stowe Dr Suite B, Poway, CA 92064",Poway,(858) 689-4000,http://www.affordabledrain.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.affordabledrain.com/. Google lists website: http://www.affordabledrain.com/,https://maps.google.com/?cid=16492799832719675913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.affordabledrain.com/,(858) 689-4000,"12530 Stowe Dr Suite B, Poway, CA 92064",http://www.affordabledrain.com/,high
Affordable Mission Viejo Plumbing Services,affordable-mission-viejo-plumbing-services-mission-viejo,home_services,plumber,socal,"27670 Santa Margarita Pkwy, Mission Viejo, CA 92691",Mission Viejo,(949) 804-7391,http://affordablemissionviejoplumbingservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://affordablemissionviejoplumbingservices.com/. Google lists website: http://affordablemissionviejoplumbingservices.com/,https://maps.google.com/?cid=16134042403918637719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://affordablemissionviejoplumbingservices.com/,(949) 804-7391,"27670 Santa Margarita Pkwy, Mission Viejo, CA 92691",http://affordablemissionviejoplumbingservices.com/,high
Agape Plumbing Service,agape-plumbing-service-chula-vista,home_services,plumber,socal,"194 G St, Chula Vista, CA 91910",Chula Vista,(619) 513-6149,https://agapeplumbingservice.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://agapeplumbingservice.com/. Google lists website: https://agapeplumbingservice.com/,https://maps.google.com/?cid=13306553162046798060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://agapeplumbingservice.com/,(619) 513-6149,"194 G St, Chula Vista, CA 91910",https://agapeplumbingservice.com/,high
Agent Rooter Plumbing,agent-rooter-plumbing-burbank,home_services,plumber,socal,"3725 W Magnolia Blvd, Burbank, CA 91505",Burbank,(818) 441-8024,https://agentrooterplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://agentrooterplumbing.com/. Google lists website: https://agentrooterplumbing.com/,https://maps.google.com/?cid=5533371372893634216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://agentrooterplumbing.com/,(818) 441-8024,"3725 W Magnolia Blvd, Burbank, CA 91505",https://agentrooterplumbing.com/,high
Aladdin's Plumbing,aladdin-s-plumbing-laguna-niguel,home_services,plumber,socal,"24301 La Hermosa Ave, Laguna Niguel, CA 92677",Laguna Niguel,(949) 236-6126,https://natoinc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://natoinc.com/. Google lists website: https://natoinc.com/,https://maps.google.com/?cid=628007782181915335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://natoinc.com/,(949) 236-6126,"24301 La Hermosa Ave, Laguna Niguel, CA 92677",https://natoinc.com/,high
"Albano's Plumbing - Plumbing Pipe Repair, Drain Cleaning Service, Plumbing Repair Services, Plumbing Contractor",albano-s-plumbing-plumbing-pipe-repair-drain-cleaning-servic,home_services,plumber,socal,"20014 State Rd, Cerritos, CA 90703",Cerritos,(562) 924-2565,https://caplumbinganddrainservice.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://caplumbinganddrainservice.com/. Google lists website: https://caplumbinganddrainservice.com/,https://maps.google.com/?cid=7087085917213773434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://caplumbinganddrainservice.com/,(562) 924-2565,"20014 State Rd, Cerritos, CA 90703",https://caplumbinganddrainservice.com/,high
Albert's Plumbing,albert-s-plumbing-sunland,home_services,plumber,socal,"10923 Nassau Ave, Sunland, CA 91040",Sunland,(800) 354-0299,http://callalbertsplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://callalbertsplumbing.com/. Google lists website: http://callalbertsplumbing.com/,https://maps.google.com/?cid=13725792401758491907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://callalbertsplumbing.com/,(800) 354-0299,"10923 Nassau Ave, Sunland, CA 91040",http://callalbertsplumbing.com/,high
Alberto's Plumbing,alberto-s-plumbing-glendora,home_services,plumber,socal,"1045 Charvers Ave, Glendora, CA 91740",Glendora,(626) 386-3714,https://www.albertosplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.albertosplumbing.com/. Google lists website: https://www.albertosplumbing.com/,https://maps.google.com/?cid=13120776985746663476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.albertosplumbing.com/,(626) 386-3714,"1045 Charvers Ave, Glendora, CA 91740",https://www.albertosplumbing.com/,high
Aliso Viejo -Your Home Plumber,aliso-viejo-your-home-plumber-aliso-viejo,home_services,plumber,socal,"85 Argonaut, Aliso Viejo, CA 92656",Aliso Viejo,(949) 388-6169,https://www.yourhomeplumber.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.yourhomeplumber.com/. Google lists website: https://www.yourhomeplumber.com/,https://maps.google.com/?cid=17789491359051624767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yourhomeplumber.com/,(949) 304-5337,"31 Hawksmoor, Aliso Viejo, CA 92656",https://www.yourhomeplumber.com/,high
All About Plumbing,all-about-plumbing-oceanside,home_services,plumber,socal,"3784 Mission Ave, Oceanside, CA 92058",Oceanside,(760) 231-1333,https://allaboutplumbingsd.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://allaboutplumbingsd.com/. Google lists website: https://allaboutplumbingsd.com/,https://maps.google.com/?cid=17400073401167598001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://allaboutplumbingsd.com/,(760) 231-1333,"3784 Mission Ave, Oceanside, CA 92058",https://allaboutplumbingsd.com/,high
All Aloha Plumbing San Diego,all-aloha-plumbing-san-diego-san-diego,home_services,plumber,socal,"4848 Ronson Ct Unit B, San Diego, CA 92111",San Diego,(619) 841-1683,https://callallaloha.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://callallaloha.com/. Google lists website: https://callallaloha.com/,https://maps.google.com/?cid=2836929034458556011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://callallaloha.com/,(619) 841-1683,"4848 Ronson Ct Unit B, San Diego, CA 92111",https://callallaloha.com/,high
All American Plumbing Inc.,all-american-plumbing-inc-poway,home_services,plumber,socal,"14260 Garden Rd unit A601, Poway, CA 92064",Poway,(858) 842-7876,http://plumbing-sandiego.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://plumbing-sandiego.net/. Google lists website: http://plumbing-sandiego.net/,https://maps.google.com/?cid=4836581765314860856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://plumbing-sandiego.net/,(858) 842-7876,"14260 Garden Rd unit A601, Poway, CA 92064",http://plumbing-sandiego.net/,high
"All City Plumbing, Air & Electrical",all-city-plumbing-air-electrical-anaheim,home_services,plumber,socal,"5612 E La Palma Ave, Anaheim, CA 92807",Anaheim,(714) 409-6393,https://www.allcityplumbing4u.com/anaheim/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=anaheimgbp,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.allcityplumbing4u.com/anaheim/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=anaheimgbp. Google lists website: https://www.allcityplumbing4u.com/anaheim/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=anaheimgbp,https://maps.google.com/?cid=15518698571249365242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.allcityplumbing4u.com/anaheim/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=anaheimgbp,(714) 409-6393,"5612 E La Palma Ave, Anaheim, CA 92807",https://www.allcityplumbing4u.com/anaheim/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=anaheimgbp,high
All Day Plumbing Escondido,all-day-plumbing-escondido-escondido,home_services,plumber,socal,"200 W El Norte Pkwy #127, Escondido, CA 92026",Escondido,(442) 277-0844,https://prospectplumbingheatingpro.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://prospectplumbingheatingpro.com/. Google lists website: https://prospectplumbingheatingpro.com/,https://maps.google.com/?cid=4785945110808001385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://prospectplumbingheatingpro.com/,(442) 277-0844,"200 W El Norte Pkwy #127, Escondido, CA 92026",https://prospectplumbingheatingpro.com/,high
All Day Plumbing Services,all-day-plumbing-services-long-beach,home_services,plumber,socal,"1715 E 64th St, Long Beach, CA 90805",Long Beach,(562) 383-6662,http://alldayplumbingservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://alldayplumbingservices.com/. Google lists website: http://alldayplumbingservices.com/,https://maps.google.com/?cid=17355716730669979007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://alldayplumbingservices.com/,(562) 383-6662,"1715 E 64th St, Long Beach, CA 90805",http://alldayplumbingservices.com/,high
All Service Plumbing,all-service-plumbing-los-alamitos,home_services,plumber,socal,"10621 Bloomfield St unit 20, Los Alamitos, CA 90720",Los Alamitos,(562) 281-4520,http://allserviceplumbers.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://allserviceplumbers.com/. Google lists website: http://allserviceplumbers.com/,https://maps.google.com/?cid=8888434815411489429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://allserviceplumbers.com/,(562) 281-4520,"10621 Bloomfield St unit 20, Los Alamitos, CA 90720",http://allserviceplumbers.com/,high
All Service Plumbing Drain and Hydro-Jet,all-service-plumbing-drain-and-hydro-jet-newport-beach,home_services,plumber,socal,"2233 W Balboa Blvd #104-106, Newport Beach, CA 92663",Newport Beach,(888) 300-9648,https://allserviceplumbers.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://allserviceplumbers.com/. Google lists website: https://allserviceplumbers.com/,https://maps.google.com/?cid=6437868368823915728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://allserviceplumbers.com/,(888) 300-9648,"2233 W Balboa Blvd #104-106, Newport Beach, CA 92663",https://allserviceplumbers.com/,high
"All Star Plumbing & Restoration - Plumber San Diego, CA",all-star-plumbing-restoration-plumber-san-diego-ca-san-diego,home_services,plumber,socal,"11956 Bernardo Plaza Dr, San Diego, CA 92128",San Diego,(858) 923-5989,https://www.allstarplumbingservice.com/?utm_campaign=gmb,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.allstarplumbingservice.com/?utm_campaign=gmb. Google lists website: https://www.allstarplumbingservice.com/?utm_campaign=gmb,https://maps.google.com/?cid=3077073311665165595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.allstarplumbingservice.com/?utm_campaign=gmb,(858) 923-5989,"11956 Bernardo Plaza Dr, San Diego, CA 92128",https://www.allstarplumbingservice.com/?utm_campaign=gmb,high
All Time Plumbing Inc,all-time-plumbing-inc-santee,home_services,plumber,socal,"9640 Mission Gorge Rd 314 B, Santee, CA 92071",Santee,(619) 432-6602,https://alltimeplumbingsd.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://alltimeplumbingsd.com/. Google lists website: https://alltimeplumbingsd.com/,https://maps.google.com/?cid=10859966927653597059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://alltimeplumbingsd.com/,(619) 432-6602,"9640 Mission Gorge Rd 314 B, Santee, CA 92071",https://alltimeplumbingsd.com/,high
All for 1 Plumbing Inc.,all-for-1-plumbing-inc-buena-park,home_services,plumber,socal,"6891 Berry Ave, Buena Park, CA 90620",Buena Park,(855) 692-5541,http://www.allfor1plumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.allfor1plumbing.com/. Google lists website: http://www.allfor1plumbing.com/,https://maps.google.com/?cid=115606535631124019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.allfor1plumbing.com/,(855) 692-5541,"6891 Berry Ave, Buena Park, CA 90620",http://www.allfor1plumbing.com/,high
AllClear Plumbing Pros,allclear-plumbing-pros-laguna-hills,home_services,plumber,socal,"26941 Cabot Rd #134, Laguna Hills, CA 92653",Laguna Hills,(949) 758-0203,https://allclearplumbingpros.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://allclearplumbingpros.com/. Google lists website: https://allclearplumbingpros.com/,https://maps.google.com/?cid=2912654398004057477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://allclearplumbingpros.com/,(949) 758-0203,"26941 Cabot Rd #134, Laguna Hills, CA 92653",https://allclearplumbingpros.com/,high
Alliance United Plumber Los Angeles,alliance-united-plumber-los-angeles-los-angeles,home_services,plumber,socal,"1035 S Los Angeles St P, Los Angeles, CA 90015",Los Angeles,(310) 362-9413,https://allianceunitedplumberlosangeles.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://allianceunitedplumberlosangeles.com/. Google lists website: https://allianceunitedplumberlosangeles.com/,https://maps.google.com/?cid=1016464724017130847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://allianceunitedplumberlosangeles.com/,(310) 362-9413,"1035 S Los Angeles St P, Los Angeles, CA 90015",https://allianceunitedplumberlosangeles.com/,high
Alpha and Omega Plumbing Company,alpha-and-omega-plumbing-company-riverside,home_services,plumber,socal,"6312 Catspaw Dr, Riverside, CA 92505",Riverside,(951) 295-4363,https://www.alphaomegapl.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.alphaomegapl.com/. Google lists website: https://www.alphaomegapl.com/,https://maps.google.com/?cid=14690224382930652922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.alphaomegapl.com/,(951) 295-4363,"6312 Catspaw Dr, Riverside, CA 92505",https://www.alphaomegapl.com/,high
Alvarez Plumbing Services,alvarez-plumbing-services-indio,home_services,plumber,socal,"45311 Golf Center Pkwy STE C/D, Indio, CA 92201",Indio,(844) 404-1800,http://alvarezplumbingservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://alvarezplumbingservices.com/. Google lists website: http://alvarezplumbingservices.com/,https://maps.google.com/?cid=8382618048216822503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://alvarezplumbingservices.com/,(844) 404-1800,"45311 Golf Center Pkwy STE C/D, Indio, CA 92201",http://alvarezplumbingservices.com/,high
Always Ready Plumbing and Drain,always-ready-plumbing-and-drain-highland,home_services,plumber,socal,"3654 E Highland Ave, Highland, CA 92346",Highland,(909) 716-8645,http://alwaysreadyplumbinganddrain.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://alwaysreadyplumbinganddrain.net/. Google lists website: http://alwaysreadyplumbinganddrain.net/,https://maps.google.com/?cid=3306073474657877239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://alwaysreadyplumbinganddrain.net/,(909) 716-8645,"3654 E Highland Ave, Highland, CA 92346",http://alwaysreadyplumbinganddrain.net/,high
Amazing Force Plumbing & Backflow LLC,amazing-force-plumbing-backflow-llc-corona,home_services,plumber,socal,"791 Allen Dr, Corona, CA 92879",Corona,(800) 241-1533,https://amazingforceplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://amazingforceplumbing.com/. Google lists website: https://amazingforceplumbing.com/,https://maps.google.com/?cid=2163265290903993410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://amazingforceplumbing.com/,(800) 241-1533,"791 Allen Dr, Corona, CA 92879",https://amazingforceplumbing.com/,high
